Date; time; Left actuator; Right actuator
11.25.2015; 16:52:54; 0; 0
11.25.2015; 16:52:54; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:55; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:56; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:57; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:58; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:52:59; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:00; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:01; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:02; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:03; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:04; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:05; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:06; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:07; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:08; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:09; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:10; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:11; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:12; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:13; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:14; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:15; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:16; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:17; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:18; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:19; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:20; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:21; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:22; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:23; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:24; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:25; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:26; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:27; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:28; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:29; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:30; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:31; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:32; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:33; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:34; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:35; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:36; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:37; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:38; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:39; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:40; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:41; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:42; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:43; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:44; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:45; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:46; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:47; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:48; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:49; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:50; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:51; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:52; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:53; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:54; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:55; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:56; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:57; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:58; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:53:59; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:00; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:01; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:02; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:03; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:04; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:05; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:06; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:07; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:08; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:09; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:10; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
